AccountID,BillingID,BillingDate,MRR_Amount,SubscriptionTier,AddonUsageSpend
ACC-2094,INV-B2B-800615,2025-10-01,199.0,Growth Suite,0
ACC-2204,INV-B2B-801359,2025-10-01,74.0,Starter Cloud,25
ACC-2388,INV-B2B-802639,2025-10-01,349.0,Growth Suite,150
ACC-2138,INV-B2B-800911,2025-10-01,649.0,Professional Platform,150
ACC-2303,INV-B2B-802059,2025-10-01,249.0,Growth Suite,50
ACC-2079,INV-B2B-800525,2025-10-01,199.0,Starter Cloud,150
ACC-2299,INV-B2B-802025,2025-10-01,199.0,Growth Suite,0
ACC-2254,INV-B2B-801702,2025-10-01,74.0,Starter Cloud,25
ACC-2365,INV-B2B-802456,2025-10-01,199.0,Starter Cloud,150
ACC-2182,INV-B2B-801212,2025-10-01,99.0,Starter Cloud,50
ACC-2077,INV-B2B-800509,2025-10-01,549.0,Professional Platform,50
ACC-2168,INV-B2B-801110,2025-10-01,524.0,Professional Platform,25
ACC-2222,INV-B2B-801487,2025-10-01,224.0,Growth Suite,25
ACC-2335,INV-B2B-802278,2025-10-02,1515.0,Enterprise Unlimited,25
ACC-2197,INV-B2B-801313,2025-10-02,549.0,Professional Platform,50
ACC-2267,INV-B2B-801793,2025-10-02,249.0,Growth Suite,50
ACC-2361,INV-B2B-802430,2025-10-03,199.0,Growth Suite,0
ACC-2149,INV-B2B-800999,2025-10-03,849.0,Professional Platform,350
ACC-2156,INV-B2B-801038,2025-10-03,99.0,Starter Cloud,50
ACC-2012,INV-B2B-800077,2025-10-03,224.0,Growth Suite,25
ACC-2148,INV-B2B-800990,2025-10-03,249.0,Growth Suite,50
ACC-2176,INV-B2B-801177,2025-10-04,199.0,Starter Cloud,150
ACC-2152,INV-B2B-801014,2025-10-04,549.0,Growth Suite,350
ACC-2305,INV-B2B-802080,2025-10-04,849.0,Professional Platform,350
ACC-2001,INV-B2B-800011,2025-10-04,349.0,Growth Suite,150
ACC-2249,INV-B2B-801676,2025-10-04,49.0,Starter Cloud,0
ACC-2347,INV-B2B-802352,2025-10-04,1540.0,Enterprise Unlimited,50
ACC-2239,INV-B2B-801591,2025-10-04,499.0,Professional Platform,0
ACC-2237,INV-B2B-801578,2025-10-05,524.0,Professional Platform,25
ACC-2371,INV-B2B-802513,2025-10-05,199.0,Starter Cloud,150
ACC-2230,INV-B2B-801547,2025-10-05,849.0,Professional Platform,350
ACC-2127,INV-B2B-800847,2025-10-05,499.0,Professional Platform,0
ACC-2294,INV-B2B-801994,2025-10-05,249.0,Growth Suite,50
ACC-2202,INV-B2B-801344,2025-10-05,1640.0,Enterprise Unlimited,150
ACC-2146,INV-B2B-800974,2025-10-05,524.0,Professional Platform,25
ACC-2117,INV-B2B-800781,2025-10-06,249.0,Growth Suite,50
ACC-2066,INV-B2B-800435,2025-10-06,349.0,Growth Suite,150
ACC-2293,INV-B2B-801987,2025-10-07,224.0,Growth Suite,25
ACC-2092,INV-B2B-800600,2025-10-07,49.0,Starter Cloud,0
ACC-2317,INV-B2B-802172,2025-10-07,99.0,Starter Cloud,50
ACC-2171,INV-B2B-801135,2025-10-08,249.0,Growth Suite,50
ACC-2122,INV-B2B-800811,2025-10-08,549.0,Growth Suite,350
ACC-2006,INV-B2B-800037,2025-10-08,399.0,Starter Cloud,350
ACC-2259,INV-B2B-801735,2025-10-09,349.0,Growth Suite,150
ACC-2099,INV-B2B-800649,2025-10-09,1540.0,Enterprise Unlimited,50
ACC-2141,INV-B2B-800937,2025-10-09,499.0,Professional Platform,0
ACC-2231,INV-B2B-801553,2025-10-09,849.0,Professional Platform,350
ACC-2226,INV-B2B-801521,2025-10-09,524.0,Professional Platform,25
ACC-2005,INV-B2B-800033,2025-10-10,1515.0,Enterprise Unlimited,25
ACC-2273,INV-B2B-801832,2025-10-10,74.0,Starter Cloud,25
ACC-2265,INV-B2B-801778,2025-10-10,549.0,Growth Suite,350
ACC-2287,INV-B2B-801939,2025-10-10,199.0,Growth Suite,0
ACC-2081,INV-B2B-800537,2025-10-10,549.0,Professional Platform,50
ACC-2233,INV-B2B-801564,2025-10-11,1840.0,Enterprise Unlimited,350
ACC-2037,INV-B2B-800220,2025-10-11,49.0,Starter Cloud,0
ACC-2207,INV-B2B-801379,2025-10-11,499.0,Professional Platform,0
ACC-2310,INV-B2B-802125,2025-10-12,224.0,Growth Suite,25
ACC-2009,INV-B2B-800056,2025-10-12,1540.0,Enterprise Unlimited,50
ACC-2274,INV-B2B-801838,2025-10-12,199.0,Starter Cloud,150
ACC-2157,INV-B2B-801045,2025-10-12,74.0,Starter Cloud,25
ACC-2394,INV-B2B-802673,2025-10-12,549.0,Professional Platform,50
ACC-2219,INV-B2B-801461,2025-10-12,49.0,Starter Cloud,0
ACC-2185,INV-B2B-801231,2025-10-12,74.0,Starter Cloud,25
ACC-2155,INV-B2B-801027,2025-10-12,74.0,Starter Cloud,25
ACC-2051,INV-B2B-800304,2025-10-12,74.0,Starter Cloud,25
ACC-2289,INV-B2B-801953,2025-10-12,399.0,Starter Cloud,350
ACC-2073,INV-B2B-800485,2025-10-12,224.0,Growth Suite,25
ACC-2200,INV-B2B-801330,2025-10-12,74.0,Starter Cloud,25
ACC-2223,INV-B2B-801494,2025-10-12,99.0,Starter Cloud,50
ACC-2193,INV-B2B-801288,2025-10-12,49.0,Starter Cloud,0
ACC-2336,INV-B2B-802284,2025-10-12,199.0,Starter Cloud,150
ACC-2054,INV-B2B-800327,2025-10-12,199.0,Growth Suite,0
ACC-2306,INV-B2B-802087,2025-10-13,549.0,Growth Suite,350
ACC-2326,INV-B2B-802225,2025-10-13,199.0,Starter Cloud,150
ACC-2300,INV-B2B-802031,2025-10-13,849.0,Professional Platform,350
ACC-2010,INV-B2B-800062,2025-10-13,549.0,Professional Platform,50
ACC-2043,INV-B2B-800245,2025-10-13,224.0,Growth Suite,25
ACC-2183,INV-B2B-801221,2025-10-13,399.0,Starter Cloud,350
ACC-2350,INV-B2B-802371,2025-10-13,649.0,Professional Platform,150
ACC-2385,INV-B2B-802628,2025-10-13,224.0,Growth Suite,25
ACC-2137,INV-B2B-800899,2025-10-13,199.0,Growth Suite,0
ACC-2025,INV-B2B-800148,2025-10-13,549.0,Professional Platform,50
ACC-2329,INV-B2B-802240,2025-10-13,499.0,Professional Platform,0
ACC-2255,INV-B2B-801705,2025-10-13,99.0,Starter Cloud,50
ACC-2280,INV-B2B-801882,2025-10-13,99.0,Starter Cloud,50
ACC-2315,INV-B2B-802158,2025-10-13,199.0,Starter Cloud,150
ACC-2330,INV-B2B-802245,2025-10-13,349.0,Growth Suite,150
ACC-2199,INV-B2B-801322,2025-10-13,549.0,Growth Suite,350
ACC-2390,INV-B2B-802650,2025-10-13,99.0,Starter Cloud,50
ACC-2212,INV-B2B-801410,2025-10-13,74.0,Starter Cloud,25
ACC-2140,INV-B2B-800929,2025-10-14,399.0,Starter Cloud,350
ACC-2360,INV-B2B-802424,2025-10-14,74.0,Starter Cloud,25
ACC-2072,INV-B2B-800475,2025-10-14,199.0,Growth Suite,0
ACC-2224,INV-B2B-801506,2025-10-14,199.0,Starter Cloud,150
ACC-2064,INV-B2B-800415,2025-10-14,549.0,Growth Suite,350
ACC-2196,INV-B2B-801305,2025-10-14,249.0,Growth Suite,50
ACC-2088,INV-B2B-800576,2025-10-14,74.0,Starter Cloud,25
ACC-2218,INV-B2B-801453,2025-10-14,649.0,Professional Platform,150
ACC-2288,INV-B2B-801946,2025-10-14,199.0,Starter Cloud,150
ACC-2181,INV-B2B-801202,2025-10-14,199.0,Growth Suite,0
ACC-2252,INV-B2B-801691,2025-10-14,199.0,Growth Suite,0
ACC-2367,INV-B2B-802473,2025-10-14,649.0,Professional Platform,150
ACC-2007,INV-B2B-800041,2025-10-14,199.0,Starter Cloud,150
ACC-2097,INV-B2B-800636,2025-10-14,74.0,Starter Cloud,25
ACC-2065,INV-B2B-800425,2025-10-14,249.0,Growth Suite,50
ACC-2373,INV-B2B-802527,2025-10-14,549.0,Growth Suite,350
ACC-2380,INV-B2B-802589,2025-10-14,224.0,Growth Suite,25
ACC-2059,INV-B2B-800369,2025-10-15,549.0,Growth Suite,350
ACC-2253,INV-B2B-801698,2025-10-15,74.0,Starter Cloud,25
ACC-2345,INV-B2B-802342,2025-10-15,74.0,Starter Cloud,25
ACC-2075,INV-B2B-800501,2025-10-15,399.0,Starter Cloud,350
ACC-2080,INV-B2B-800532,2025-10-15,349.0,Growth Suite,150
ACC-2106,INV-B2B-800691,2025-10-15,99.0,Starter Cloud,50
ACC-2297,INV-B2B-802011,2025-10-15,199.0,Starter Cloud,150
ACC-2115,INV-B2B-800758,2025-10-15,199.0,Growth Suite,0
ACC-2359,INV-B2B-802416,2025-10-15,649.0,Professional Platform,150
ACC-2107,INV-B2B-800699,2025-10-15,549.0,Growth Suite,350
ACC-2356,INV-B2B-802403,2025-10-15,224.0,Growth Suite,25
ACC-2221,INV-B2B-801476,2025-10-15,249.0,Growth Suite,50
ACC-2235,INV-B2B-801569,2025-10-15,649.0,Professional Platform,150
ACC-2039,INV-B2B-800228,2025-10-15,649.0,Professional Platform,150
ACC-2142,INV-B2B-800941,2025-10-16,524.0,Professional Platform,25
ACC-2372,INV-B2B-802517,2025-10-16,74.0,Starter Cloud,25
ACC-2208,INV-B2B-801384,2025-10-16,199.0,Growth Suite,0
ACC-2256,INV-B2B-801713,2025-10-16,649.0,Professional Platform,150
ACC-2282,INV-B2B-801901,2025-10-16,399.0,Starter Cloud,350
ACC-2291,INV-B2B-801968,2025-10-16,49.0,Starter Cloud,0
ACC-2357,INV-B2B-802407,2025-10-16,349.0,Growth Suite,150
ACC-2323,INV-B2B-802206,2025-10-16,49.0,Starter Cloud,0
ACC-2195,INV-B2B-801297,2025-10-16,399.0,Starter Cloud,350
ACC-2126,INV-B2B-800839,2025-10-16,199.0,Starter Cloud,150
ACC-2163,INV-B2B-801081,2025-10-16,74.0,Starter Cloud,25
ACC-2055,INV-B2B-800335,2025-10-16,499.0,Professional Platform,0
ACC-2368,INV-B2B-802481,2025-10-17,249.0,Growth Suite,50
ACC-2243,INV-B2B-801623,2025-10-17,349.0,Growth Suite,150
ACC-2270,INV-B2B-801816,2025-10-17,224.0,Growth Suite,25
ACC-2144,INV-B2B-800950,2025-10-17,74.0,Starter Cloud,25
ACC-2342,INV-B2B-802320,2025-10-17,349.0,Growth Suite,150
ACC-2201,INV-B2B-801336,2025-10-17,524.0,Professional Platform,25
ACC-2392,INV-B2B-802662,2025-10-17,499.0,Professional Platform,0
ACC-2014,INV-B2B-800087,2025-10-17,399.0,Starter Cloud,350
ACC-2121,INV-B2B-800803,2025-10-18,549.0,Professional Platform,50
ACC-2147,INV-B2B-800982,2025-10-18,249.0,Growth Suite,50
ACC-2343,INV-B2B-802326,2025-10-18,849.0,Professional Platform,350
ACC-2174,INV-B2B-801157,2025-10-18,399.0,Starter Cloud,350
ACC-2340,INV-B2B-802307,2025-10-18,74.0,Starter Cloud,25
ACC-2108,INV-B2B-800704,2025-10-18,199.0,Growth Suite,0
ACC-2203,INV-B2B-801348,2025-10-18,849.0,Professional Platform,350
ACC-2087,INV-B2B-800567,2025-10-18,199.0,Growth Suite,0
ACC-2102,INV-B2B-800665,2025-10-18,99.0,Starter Cloud,50
ACC-2057,INV-B2B-800347,2025-10-19,49.0,Starter Cloud,0
ACC-2084,INV-B2B-800549,2025-10-19,99.0,Starter Cloud,50
ACC-2022,INV-B2B-800133,2025-10-19,399.0,Starter Cloud,350
ACC-2013,INV-B2B-800083,2025-10-19,349.0,Growth Suite,150
ACC-2328,INV-B2B-802236,2025-10-19,224.0,Growth Suite,25
ACC-2172,INV-B2B-801139,2025-10-19,524.0,Professional Platform,25
ACC-2316,INV-B2B-802163,2025-10-19,74.0,Starter Cloud,25
ACC-2278,INV-B2B-801866,2025-10-19,549.0,Growth Suite,350
ACC-2262,INV-B2B-801754,2025-10-19,349.0,Growth Suite,150
ACC-2314,INV-B2B-802153,2025-10-19,549.0,Growth Suite,350
ACC-2110,INV-B2B-800718,2025-10-19,849.0,Professional Platform,350
ACC-2211,INV-B2B-801399,2025-10-19,99.0,Starter Cloud,50
ACC-2169,INV-B2B-801119,2025-10-19,74.0,Starter Cloud,25
ACC-2047,INV-B2B-800273,2025-10-20,74.0,Starter Cloud,25
ACC-2263,INV-B2B-801763,2025-10-20,74.0,Starter Cloud,25
ACC-2301,INV-B2B-802042,2025-10-20,249.0,Growth Suite,50
ACC-2113,INV-B2B-800742,2025-10-20,499.0,Professional Platform,0
ACC-2003,INV-B2B-800022,2025-10-20,49.0,Starter Cloud,0
ACC-2068,INV-B2B-800445,2025-10-20,99.0,Starter Cloud,50
ACC-2283,INV-B2B-801910,2025-10-20,349.0,Growth Suite,150
ACC-2292,INV-B2B-801975,2025-10-20,199.0,Growth Suite,0
ACC-2049,INV-B2B-800289,2025-10-20,199.0,Growth Suite,0
ACC-2264,INV-B2B-801772,2025-10-21,199.0,Starter Cloud,150
ACC-2268,INV-B2B-801802,2025-10-21,199.0,Starter Cloud,150
ACC-2128,INV-B2B-800851,2025-10-21,249.0,Growth Suite,50
ACC-2060,INV-B2B-800379,2025-10-21,549.0,Growth Suite,350
ACC-2124,INV-B2B-800823,2025-10-21,199.0,Starter Cloud,150
ACC-2187,INV-B2B-801248,2025-10-21,549.0,Professional Platform,50
ACC-2175,INV-B2B-801168,2025-10-21,199.0,Growth Suite,0
ACC-2093,INV-B2B-800604,2025-10-21,649.0,Professional Platform,150
ACC-2044,INV-B2B-800253,2025-10-21,74.0,Starter Cloud,25
ACC-2188,INV-B2B-801254,2025-10-21,649.0,Professional Platform,150
ACC-2036,INV-B2B-800212,2025-10-22,199.0,Starter Cloud,150
ACC-2074,INV-B2B-800493,2025-10-22,499.0,Professional Platform,0
ACC-2377,INV-B2B-802559,2025-10-22,199.0,Starter Cloud,150
ACC-2133,INV-B2B-800878,2025-10-22,199.0,Growth Suite,0
ACC-2331,INV-B2B-802253,2025-10-22,199.0,Growth Suite,0
ACC-2052,INV-B2B-800314,2025-10-22,649.0,Professional Platform,150
ACC-2375,INV-B2B-802545,2025-10-22,199.0,Growth Suite,0
ACC-2369,INV-B2B-802491,2025-10-22,224.0,Growth Suite,25
ACC-2159,INV-B2B-801059,2025-10-22,74.0,Starter Cloud,25
ACC-2228,INV-B2B-801532,2025-10-22,199.0,Growth Suite,0
ACC-2396,INV-B2B-802680,2025-10-23,74.0,Starter Cloud,25
ACC-2242,INV-B2B-801615,2025-10-23,399.0,Starter Cloud,350
ACC-2067,INV-B2B-800438,2025-10-23,549.0,Professional Platform,50
ACC-2362,INV-B2B-802438,2025-10-23,399.0,Starter Cloud,350
ACC-2170,INV-B2B-801126,2025-10-23,49.0,Starter Cloud,0
ACC-2165,INV-B2B-801090,2025-10-23,199.0,Growth Suite,0
ACC-2095,INV-B2B-800622,2025-10-23,74.0,Starter Cloud,25
ACC-2090,INV-B2B-800583,2025-10-23,249.0,Growth Suite,50
ACC-2116,INV-B2B-800770,2025-10-23,99.0,Starter Cloud,50
ACC-2307,INV-B2B-802099,2025-10-24,549.0,Growth Suite,350
ACC-2061,INV-B2B-800387,2025-10-24,74.0,Starter Cloud,25
ACC-2286,INV-B2B-801929,2025-10-24,49.0,Starter Cloud,0
ACC-2217,INV-B2B-801443,2025-10-24,649.0,Professional Platform,150
ACC-2248,INV-B2B-801671,2025-10-24,249.0,Growth Suite,50
ACC-2000,INV-B2B-800002,2025-10-24,224.0,Growth Suite,25
ACC-2017,INV-B2B-800103,2025-10-24,549.0,Professional Platform,50
ACC-2227,INV-B2B-801524,2025-10-24,399.0,Starter Cloud,350
ACC-2189,INV-B2B-801259,2025-10-24,649.0,Professional Platform,150
ACC-2130,INV-B2B-800862,2025-10-24,99.0,Starter Cloud,50
ACC-2281,INV-B2B-801890,2025-10-24,349.0,Growth Suite,150
ACC-2119,INV-B2B-800793,2025-10-24,224.0,Growth Suite,25
ACC-2382,INV-B2B-802610,2025-10-24,1840.0,Enterprise Unlimited,350
ACC-2046,INV-B2B-800267,2025-10-25,199.0,Starter Cloud,150
ACC-2114,INV-B2B-800750,2025-10-25,1840.0,Enterprise Unlimited,350
ACC-2158,INV-B2B-801050,2025-10-25,524.0,Professional Platform,25
ACC-2290,INV-B2B-801961,2025-10-25,549.0,Professional Platform,50
ACC-2337,INV-B2B-802294,2025-10-25,1840.0,Enterprise Unlimited,350
ACC-2324,INV-B2B-802213,2025-10-25,499.0,Professional Platform,0
ACC-2016,INV-B2B-800097,2025-10-25,49.0,Starter Cloud,0
ACC-2096,INV-B2B-800631,2025-10-25,649.0,Professional Platform,150
ACC-2378,INV-B2B-802568,2025-10-25,224.0,Growth Suite,25
ACC-2151,INV-B2B-801007,2025-10-25,199.0,Starter Cloud,150
ACC-2247,INV-B2B-801660,2025-10-25,849.0,Professional Platform,350
ACC-2112,INV-B2B-800734,2025-10-26,524.0,Professional Platform,25
ACC-2304,INV-B2B-802069,2025-10-26,849.0,Professional Platform,350
ACC-2308,INV-B2B-802110,2025-10-26,224.0,Growth Suite,25
ACC-2240,INV-B2B-801599,2025-10-26,649.0,Professional Platform,150
ACC-2269,INV-B2B-801809,2025-10-26,224.0,Growth Suite,25
ACC-2370,INV-B2B-802503,2025-10-26,49.0,Starter Cloud,0
ACC-2160,INV-B2B-801065,2025-10-26,399.0,Starter Cloud,350
ACC-2078,INV-B2B-800516,2025-10-26,224.0,Growth Suite,25
ACC-2091,INV-B2B-800592,2025-10-26,1540.0,Enterprise Unlimited,50
ACC-2277,INV-B2B-801855,2025-10-26,49.0,Starter Cloud,0
ACC-2069,INV-B2B-800453,2025-10-27,1540.0,Enterprise Unlimited,50
ACC-2366,INV-B2B-802462,2025-10-27,549.0,Professional Platform,50
ACC-2162,INV-B2B-801073,2025-10-27,349.0,Growth Suite,150
ACC-2379,INV-B2B-802579,2025-10-27,399.0,Starter Cloud,350
ACC-2058,INV-B2B-800358,2025-10-27,849.0,Professional Platform,350
ACC-2186,INV-B2B-801241,2025-10-27,49.0,Starter Cloud,0
ACC-2173,INV-B2B-801147,2025-10-27,199.0,Growth Suite,0
ACC-2374,INV-B2B-802535,2025-10-27,349.0,Growth Suite,150
ACC-2191,INV-B2B-801270,2025-10-27,399.0,Starter Cloud,350
ACC-2318,INV-B2B-802179,2025-10-28,549.0,Growth Suite,350
ACC-2349,INV-B2B-802361,2025-10-28,549.0,Professional Platform,50
ACC-2071,INV-B2B-800467,2025-10-28,74.0,Starter Cloud,25
ACC-2062,INV-B2B-800395,2025-10-28,199.0,Growth Suite,0
ACC-2348,INV-B2B-802355,2025-10-28,99.0,Starter Cloud,50
ACC-2070,INV-B2B-800461,2025-10-28,349.0,Growth Suite,150
ACC-2245,INV-B2B-801637,2025-10-28,224.0,Growth Suite,25
ACC-2381,INV-B2B-802600,2025-10-28,549.0,Growth Suite,350
ACC-2261,INV-B2B-801746,2025-10-28,249.0,Growth Suite,50
ACC-2353,INV-B2B-802386,2025-10-28,49.0,Starter Cloud,0
ACC-2105,INV-B2B-800683,2025-10-29,99.0,Starter Cloud,50
ACC-2257,INV-B2B-801723,2025-10-29,249.0,Growth Suite,50
ACC-2048,INV-B2B-800281,2025-10-29,499.0,Professional Platform,0
ACC-2101,INV-B2B-800654,2025-10-29,224.0,Growth Suite,25
ACC-2035,INV-B2B-800201,2025-10-29,99.0,Starter Cloud,50
ACC-2246,INV-B2B-801649,2025-10-29,99.0,Starter Cloud,50
ACC-2021,INV-B2B-800124,2025-10-29,224.0,Growth Suite,25
ACC-2192,INV-B2B-801280,2025-10-30,349.0,Growth Suite,150
ACC-2167,INV-B2B-801100,2025-10-30,1840.0,Enterprise Unlimited,350
ACC-2312,INV-B2B-802141,2025-10-30,99.0,Starter Cloud,50
ACC-2063,INV-B2B-800407,2025-10-30,549.0,Growth Suite,350
ACC-2008,INV-B2B-800046,2025-10-30,849.0,Professional Platform,350
ACC-2029,INV-B2B-800175,2025-10-30,649.0,Professional Platform,150
ACC-2334,INV-B2B-802270,2025-10-30,74.0,Starter Cloud,25
ACC-2145,INV-B2B-800962,2025-10-30,649.0,Professional Platform,150
ACC-2271,INV-B2B-801821,2025-10-30,99.0,Starter Cloud,50
ACC-2132,INV-B2B-800871,2025-10-30,224.0,Growth Suite,25
ACC-2027,INV-B2B-800160,2025-10-30,224.0,Growth Suite,25
ACC-2363,INV-B2B-802446,2025-10-30,199.0,Growth Suite,0
ACC-2383,INV-B2B-802619,2025-10-30,849.0,Professional Platform,350
ACC-2254,INV-B2B-801701,2025-10-31,74.0,Starter Cloud,25
ACC-2079,INV-B2B-800524,2025-10-31,399.0,Starter Cloud,350
ACC-2168,INV-B2B-801109,2025-10-31,549.0,Professional Platform,50
ACC-2204,INV-B2B-801358,2025-10-31,199.0,Starter Cloud,150
ACC-2365,INV-B2B-802455,2025-10-31,74.0,Starter Cloud,25
ACC-2222,INV-B2B-801486,2025-10-31,349.0,Growth Suite,150
ACC-2388,INV-B2B-802638,2025-10-31,224.0,Growth Suite,25
ACC-2303,INV-B2B-802058,2025-10-31,349.0,Growth Suite,150
ACC-2138,INV-B2B-800910,2025-10-31,849.0,Professional Platform,350
ACC-2182,INV-B2B-801211,2025-10-31,199.0,Starter Cloud,150
ACC-2299,INV-B2B-802024,2025-10-31,349.0,Growth Suite,150
ACC-2077,INV-B2B-800508,2025-10-31,849.0,Professional Platform,350
ACC-2094,INV-B2B-800614,2025-10-31,249.0,Growth Suite,50
ACC-2197,INV-B2B-801312,2025-11-01,524.0,Professional Platform,25
ACC-2267,INV-B2B-801792,2025-11-01,549.0,Growth Suite,350
ACC-2335,INV-B2B-802277,2025-11-01,1640.0,Enterprise Unlimited,150
ACC-2148,INV-B2B-800989,2025-11-02,199.0,Growth Suite,0
ACC-2012,INV-B2B-800076,2025-11-02,249.0,Growth Suite,50
ACC-2149,INV-B2B-800998,2025-11-02,849.0,Professional Platform,350
ACC-2361,INV-B2B-802429,2025-11-02,249.0,Growth Suite,50
ACC-2156,INV-B2B-801037,2025-11-02,399.0,Starter Cloud,350
ACC-2176,INV-B2B-801176,2025-11-03,99.0,Starter Cloud,50
ACC-2001,INV-B2B-800010,2025-11-03,249.0,Growth Suite,50
ACC-2239,INV-B2B-801590,2025-11-03,549.0,Professional Platform,50
ACC-2347,INV-B2B-802351,2025-11-03,1640.0,Enterprise Unlimited,150
ACC-2305,INV-B2B-802079,2025-11-03,649.0,Professional Platform,150
ACC-2152,INV-B2B-801013,2025-11-03,549.0,Growth Suite,350
ACC-2249,INV-B2B-801675,2025-11-03,74.0,Starter Cloud,25
ACC-2146,INV-B2B-800973,2025-11-04,524.0,Professional Platform,25
ACC-2202,INV-B2B-801343,2025-11-04,1640.0,Enterprise Unlimited,150
ACC-2230,INV-B2B-801546,2025-11-04,499.0,Professional Platform,0
ACC-2371,INV-B2B-802512,2025-11-04,74.0,Starter Cloud,25
ACC-2127,INV-B2B-800846,2025-11-04,524.0,Professional Platform,25
ACC-2237,INV-B2B-801577,2025-11-04,649.0,Professional Platform,150
ACC-2294,INV-B2B-801993,2025-11-04,349.0,Growth Suite,150
ACC-2066,INV-B2B-800434,2025-11-05,199.0,Growth Suite,0
ACC-2117,INV-B2B-800780,2025-11-05,549.0,Growth Suite,350
ACC-2092,INV-B2B-800599,2025-11-06,399.0,Starter Cloud,350
ACC-2293,INV-B2B-801986,2025-11-06,349.0,Growth Suite,150
ACC-2317,INV-B2B-802171,2025-11-06,99.0,Starter Cloud,50
ACC-2171,INV-B2B-801134,2025-11-07,249.0,Growth Suite,50
ACC-2006,INV-B2B-800036,2025-11-07,99.0,Starter Cloud,50
ACC-2122,INV-B2B-800810,2025-11-07,224.0,Growth Suite,25
ACC-2231,INV-B2B-801552,2025-11-08,649.0,Professional Platform,150
ACC-2099,INV-B2B-800648,2025-11-08,1540.0,Enterprise Unlimited,50
ACC-2259,INV-B2B-801734,2025-11-08,549.0,Growth Suite,350
ACC-2226,INV-B2B-801520,2025-11-08,499.0,Professional Platform,0
ACC-2141,INV-B2B-800936,2025-11-08,549.0,Professional Platform,50
ACC-2005,INV-B2B-800032,2025-11-09,1490.0,Enterprise Unlimited,0
ACC-2287,INV-B2B-801938,2025-11-09,199.0,Growth Suite,0
ACC-2265,INV-B2B-801777,2025-11-09,224.0,Growth Suite,25
ACC-2081,INV-B2B-800536,2025-11-09,649.0,Professional Platform,150
ACC-2273,INV-B2B-801831,2025-11-09,99.0,Starter Cloud,50
ACC-2233,INV-B2B-801563,2025-11-10,1515.0,Enterprise Unlimited,25
ACC-2207,INV-B2B-801378,2025-11-10,849.0,Professional Platform,350
ACC-2037,INV-B2B-800219,2025-11-10,199.0,Starter Cloud,150
ACC-2219,INV-B2B-801460,2025-11-11,99.0,Starter Cloud,50
ACC-2336,INV-B2B-802283,2025-11-11,74.0,Starter Cloud,25
ACC-2200,INV-B2B-801329,2025-11-11,99.0,Starter Cloud,50
ACC-2155,INV-B2B-801026,2025-11-11,199.0,Starter Cloud,150
ACC-2073,INV-B2B-800484,2025-11-11,224.0,Growth Suite,25
ACC-2054,INV-B2B-800326,2025-11-11,199.0,Growth Suite,0
ACC-2223,INV-B2B-801493,2025-11-11,399.0,Starter Cloud,350
ACC-2274,INV-B2B-801837,2025-11-11,399.0,Starter Cloud,350
ACC-2394,INV-B2B-802672,2025-11-11,499.0,Professional Platform,0
ACC-2051,INV-B2B-800303,2025-11-11,399.0,Starter Cloud,350
ACC-2310,INV-B2B-802124,2025-11-11,199.0,Growth Suite,0
ACC-2185,INV-B2B-801230,2025-11-11,199.0,Starter Cloud,150
ACC-2300,INV-B2B-802030,2025-11-12,549.0,Professional Platform,50
ACC-2199,INV-B2B-801321,2025-11-12,249.0,Growth Suite,50
ACC-2137,INV-B2B-800898,2025-11-12,249.0,Growth Suite,50
ACC-2330,INV-B2B-802244,2025-11-12,349.0,Growth Suite,150
ACC-2306,INV-B2B-802086,2025-11-12,349.0,Growth Suite,150
ACC-2010,INV-B2B-800061,2025-11-12,849.0,Professional Platform,350
ACC-2280,INV-B2B-801881,2025-11-12,399.0,Starter Cloud,350
ACC-2390,INV-B2B-802649,2025-11-12,74.0,Starter Cloud,25
ACC-2025,INV-B2B-800147,2025-11-12,849.0,Professional Platform,350
ACC-2043,INV-B2B-800244,2025-11-12,224.0,Growth Suite,25
ACC-2212,INV-B2B-801409,2025-11-12,99.0,Starter Cloud,50
ACC-2183,INV-B2B-801220,2025-11-12,49.0,Starter Cloud,0
ACC-2218,INV-B2B-801452,2025-11-13,524.0,Professional Platform,25
ACC-2224,INV-B2B-801505,2025-11-13,99.0,Starter Cloud,50
ACC-2380,INV-B2B-802588,2025-11-13,349.0,Growth Suite,150
ACC-2373,INV-B2B-802526,2025-11-13,549.0,Growth Suite,350
ACC-2065,INV-B2B-800424,2025-11-13,249.0,Growth Suite,50
ACC-2140,INV-B2B-800928,2025-11-13,49.0,Starter Cloud,0
ACC-2367,INV-B2B-802472,2025-11-13,849.0,Professional Platform,350
ACC-2072,INV-B2B-800474,2025-11-13,199.0,Growth Suite,0
ACC-2196,INV-B2B-801304,2025-11-13,199.0,Growth Suite,0
ACC-2088,INV-B2B-800575,2025-11-13,74.0,Starter Cloud,25
ACC-2007,INV-B2B-800040,2025-11-13,74.0,Starter Cloud,25
ACC-2097,INV-B2B-800635,2025-11-13,199.0,Starter Cloud,150
ACC-2181,INV-B2B-801201,2025-11-13,349.0,Growth Suite,150
ACC-2359,INV-B2B-802415,2025-11-14,849.0,Professional Platform,350
ACC-2221,INV-B2B-801475,2025-11-14,549.0,Growth Suite,350
ACC-2356,INV-B2B-802402,2025-11-14,249.0,Growth Suite,50
ACC-2115,INV-B2B-800757,2025-11-14,549.0,Growth Suite,350
